cue,pos_cue,pos_feature,pos_translated,a1,a2
allegiance,noun,noun,noun,characteristic,none
allegiance,noun,adjective,adjective,none,none
allegiance,noun,noun,adjective,characteristic,none
allegiance,noun,verb,noun,present_participle,none
allergy,noun,adjective,noun,characteristic,none
allergy,noun,noun,noun,none,none
allergy,noun,verb,noun,past_tense,none
allergy,noun,noun,noun,numbers,none
allergy,noun,noun,verb,actions_process,none
allergy,noun,verb,verb,none,none
allergy,noun,verb,verb,present_participle,none
alligator,noun,noun,noun,none,none
alligator,noun,adjective,noun,characteristic,none
alligator,noun,adjective,adjective,none,none
alligator,noun,noun,noun,numbers,none
alligator,noun,adjective,verb,characteristic,none
alligator,noun,verb,verb,third_person,none
allow,verb,adjective,adjective,none,none
allow,verb,verb,adjective,actions_process,none
allow,verb,verb,verb,none,none
allow,verb,verb,verb,past_tense,none
allow,verb,verb,verb,present_participle,none
allow,verb,noun,noun,characteristic,none
allow,verb,noun,noun,none,none
almanac,noun,noun,noun,none,none
almanac,noun,noun,noun,magnitude,none
almanac,noun,noun,noun,person_object,none
almanac,noun,noun,noun,numbers,none
almanac,noun,noun,verb,actions_process,none
almanac,noun,adjective,noun,characteristic,none
alone,adjective,verb,verb,past_tense,none
alone,adjective,noun,verb,actions_process,none
alone,adjective,adjective,adjective,characteristic,none
alone,adjective,adjective,adjective,none,none
alone,adjective,noun,adjective,characteristic,none
alone,adjective,other,other,not,none
alphabet,noun,noun,noun,none,none
alphabet,noun,noun,noun,numbers,none
alphabet,noun,noun,verb,present_participle,none
alphabet,noun,verb,verb,characteristic,none
alright,other,verb,verb,none,none
alright,other,adjective,verb,actions_process,none
alright,other,verb,verb,present_participle,none
alright,other,noun,verb,actions_process,none
alright,other,adjective,adjective,none,none
alter,verb,verb,verb,none,none
alter,verb,noun,noun,none,none
alter,verb,noun,noun,numbers,none
alter,verb,adjective,verb,characteristic,none
alter,verb,noun,noun,actions_process,none
alter,verb,verb,noun,time,none
alto,noun,adjective,adjective,none,none
alto,noun,adjective,adjective,magnitude,none
alto,noun,noun,noun,none,none
alto,noun,verb,noun,past_tense,none
alto,noun,verb,verb,none,none
alto,noun,noun,verb,person_object,none
alto,noun,verb,verb,present_participle,none
alto,noun,verb,verb,third_person,none
alto,noun,noun,noun,numbers,none
aluminum,noun,other,noun,characteristic,characteristic
aluminum,noun,noun,noun,none,none
aluminum,noun,noun,noun,numbers,none
aluminum,noun,adjective,noun,characteristic,none
always,other,adjective,verb,characteristic,none
always,other,other,verb,characteristic,characteristic
always,other,noun,noun,none,none
always,other,noun,noun,present_participle,none
always,other,other,other,none,none
always,other,noun,noun,numbers,none
always,other,adjective,noun,not,characteristic
am,verb,adjective,adjective,none,none
am,verb,noun,noun,none,none
am,verb,other,other,none,none
am,verb,adjective,verb,characteristic,none
amateur,noun,noun,verb,person_object,none
amateur,noun,noun,verb,present_participle,none
amateur,noun,adjective,adjective,none,none
amateur,noun,noun,noun,none,none
amateur,noun,verb,verb,past_tense,none
amateur,noun,adjective,verb,actions_process,characteristic
amateur,noun,adjective,verb,not,characteristic
amaze,verb,verb,verb,none,none
amaze,verb,verb,verb,present_participle,none
amaze,verb,noun,noun,none,none
amaze,verb,adjective,noun,characteristic,none
amaze,verb,adjective,verb,characteristic,none
amaze,verb,noun,noun,actions_process,none
ambidextrous,adjective,noun,adjective,characteristic,none
ambidextrous,adjective,adjective,adjective,none,none
ambidextrous,adjective,other,other,none,none
ambidextrous,adjective,adjective,adjective,characteristic,none
ambidextrous,adjective,noun,noun,none,none
ambidextrous,adjective,verb,noun,past_tense,none
ambidextrous,adjective,noun,noun,numbers,none
ambidextrous,adjective,adjective,noun,characteristic,none
ambidextrous,adjective,adjective,verb,past_tense,none
ambition,noun,verb,verb,none,none
ambition,noun,verb,verb,past_tense,none
ambition,noun,noun,verb,actions_process,none
ambition,noun,noun,noun,none,none
ambition,noun,noun,noun,numbers,none
ambition,noun,verb,noun,present_participle,none
ambition,noun,verb,verb,present_participle,none
ambition,noun,verb,verb,third_person,none
amble,verb,adjective,noun,characteristic,none
amble,verb,verb,verb,none,none
amble,verb,noun,verb,actions_process,none
amble,verb,verb,verb,present_participle,none
amble,verb,adjective,adjective,none,none
amble,verb,other,adjective,characteristic,none
amble,verb,noun,noun,none,none
ambulance,noun,noun,noun,numbers,person_object
ambulance,noun,noun,noun,numbers,none
ambulance,noun,adjective,adjective,none,none
ambulance,noun,verb,noun,present_participle,none
ambulance,noun,other,other,none,none
ambulance,noun,noun,noun,none,none
ambulance,noun,noun,noun,actions_process,none
america,noun,noun,noun,none,none
america,noun,noun,noun,numbers,none
america,noun,adjective,verb,past_tense,none
america,noun,verb,verb,numbers,none
american,adjective,noun,noun,none,none
american,adjective,adjective,adjective,none,none
american,adjective,noun,noun,numbers,none
american,adjective,noun,adjective,characteristic,none
american,adjective,noun,noun,characteristic,characteristic
american,adjective,adjective,verb,past_tense,none
amount,noun,noun,noun,none,none
amount,noun,noun,noun,actions_process,none
amount,noun,verb,noun,present_participle,none
amount,noun,noun,noun,numbers,none
amount,noun,adjective,adjective,none,none
amp,noun,noun,verb,actions_process,none
amp,noun,noun,verb,person_object,none
amp,noun,verb,verb,none,none
amp,noun,verb,verb,present_participle,none
amp,noun,adjective,adjective,none,none
amp,noun,adjective,adjective,characteristic,none
amp,noun,noun,adjective,characteristic,none
amp,noun,noun,noun,none,none
amp,noun,noun,noun,numbers,none
amp,noun,adjective,adjective,magnitude,none
amp,noun,noun,noun,actions_process,none
amp,noun,adjective,noun,characteristic,none
amuse,verb,noun,noun,person_object,none
amuse,verb,noun,noun,person_object,numbers
amuse,verb,noun,noun,none,none
amuse,verb,verb,verb,none,none
amuse,verb,verb,verb,past_tense,none
amuse,verb,verb,verb,present_participle,none
amuse,verb,noun,verb,actions_process,none
amuse,verb,adjective,adjective,none,none
amuse,verb,noun,adjective,characteristic,none
amuse,verb,adjective,noun,past_tense,none
amuse,verb,adjective,noun,present_participle,none
amuse,verb,verb,noun,present_participle,none
amuse,verb,noun,noun,characteristic,none
analysis,noun,noun,noun,none,none
analysis,noun,noun,verb,actions_process,none
analysis,noun,verb,verb,present_participle,none
analysis,noun,verb,verb,none,none
analysis,noun,verb,verb,past_tense,none
analysis,noun,verb,noun,present_participle,none
anarchy,noun,noun,noun,none,none
anarchy,noun,noun,noun,not,none
anarchy,noun,noun,verb,actions_process,none
anarchy,noun,adjective,noun,not,none
anarchy,noun,noun,noun,characteristic,none
anarchy,noun,noun,noun,person_object,numbers
anarchy,noun,noun,noun,numbers,none
ancestor,noun,noun,noun,none,none
ancestor,noun,noun,noun,characteristic,none
ancestor,noun,noun,noun,characteristic,numbers
ancestor,noun,noun,noun,person_object,characteristic
ancestor,noun,noun,noun,numbers,none
ancestor,noun,adjective,adjective,none,none
ancestor,noun,adjective,adjective,person_object,none
ancestor,noun,adjective,verb,past_tense,none
ancestor,noun,noun,verb,actions_process,none
ancestor,noun,adjective,verb,characteristic,none
ancestor,noun,noun,verb,person_object,numbers
anchor,noun,verb,verb,past_tense,none
anchor,noun,noun,noun,numbers,none
anchor,noun,adjective,noun,characteristic,none
anchor,noun,verb,verb,present_participle,none
anchor,noun,adjective,adjective,not,none
anchor,noun,noun,noun,none,none
anchor,noun,adjective,adjective,none,none
anchor,noun,noun,noun,person_object,numbers
anchor,noun,verb,verb,numbers,none
ancient,adjective,adjective,adjective,none,none
ancient,adjective,noun,noun,none,none
ancient,adjective,adjective,noun,person_object,none
ancient,adjective,noun,noun,person_object,numbers
ancient,adjective,adjective,noun,characteristic,none
ancient,adjective,adjective,verb,past_tense,none
angel,noun,noun,noun,none,none
angel,noun,noun,noun,numbers,none
angel,noun,adjective,adjective,none,none
angel,noun,noun,noun,person_object,none
angel,noun,noun,noun,person_object,numbers
angel,noun,adjective,noun,characteristic,none
angel,noun,other,other,none,none
anger,noun,noun,verb,not,characteristic
anger,noun,noun,noun,none,none
anger,noun,adjective,noun,characteristic,none
anger,noun,noun,noun,characteristic,characteristic
anger,noun,verb,noun,actions_process,none
anger,noun,verb,noun,actions_process,past_tense
anger,noun,verb,verb,none,none
anger,noun,noun,verb,present_participle,none
anger,noun,noun,verb,numbers,none
anger,noun,noun,noun,characteristic,none
anger,noun,other,noun,characteristic,none
anger,noun,noun,other,none,none
angle,noun,noun,noun,none,none
angle,noun,noun,noun,numbers,none
angle,noun,verb,noun,past_tense,none
angle,noun,noun,noun,actions_process,none
angle,noun,other,other,none,none
angle,noun,noun,noun,characteristic,none
angry,adjective,noun,noun,none,none
angry,adjective,noun,noun,numbers,none
angry,adjective,verb,verb,none,none
angry,adjective,noun,verb,present_participle,none
angry,adjective,noun,verb,numbers,none
angry,adjective,verb,verb,third_person,none
angry,adjective,adjective,adjective,none,none
animal,noun,noun,noun,none,none
animal,noun,noun,noun,numbers,none
animal,noun,adjective,adjective,none,none
animal,noun,adjective,noun,characteristic,none
animal,noun,noun,adjective,numbers,none
animal,noun,noun,noun,person_object,characteristic
animal,noun,noun,noun,person_object,none
animal,noun,noun,adjective,characteristic,none
anisette,noun,noun,noun,none,none
anisette,noun,adjective,noun,characteristic,none
anisette,noun,noun,noun,past_tense,none
anisette,noun,verb,verb,none,none
anisette,noun,noun,noun,person_object,none
ankle,noun,noun,noun,none,none
ankle,noun,verb,verb,none,none
ankle,noun,adjective,adjective,none,none
ankle,noun,noun,adjective,numbers,none
ankle,noun,noun,verb,person_object,none
annihilate,verb,other,adjective,characteristic,none
annihilate,verb,verb,verb,none,none
annihilate,verb,noun,verb,actions_process,none
annihilate,verb,noun,noun,none,none
annihilate,verb,verb,verb,third_person,none
announce,verb,noun,verb,actions_process,none
announce,verb,verb,verb,none,none
announce,verb,verb,verb,past_tense,none
announce,verb,noun,noun,numbers,none
announce,verb,adjective,adjective,none,none
announce,verb,adjective,adjective,characteristic,none
announce,verb,noun,verb,person_object,none
annoy,verb,noun,noun,none,none
annoy,verb,verb,noun,present_participle,none
annoy,verb,adjective,noun,characteristic,none
annoy,verb,verb,verb,none,none
annoy,verb,verb,verb,past_tense,none
annoy,verb,verb,verb,present_participle,none
annoy,verb,verb,verb,third_person,none
annoy,verb,adjective,verb,characteristic,none
annoy,verb,noun,verb,characteristic,none
annoy,verb,adjective,verb,present_participle,none
annoy,verb,noun,verb,actions_process,none
annoy,verb,noun,noun,numbers,none
annoy,verb,noun,noun,characteristic,characteristic
annoying,adjective,verb,verb,none,none
annoying,adjective,verb,verb,past_tense,none
annoying,adjective,verb,verb,present_participle,none
annoying,adjective,verb,verb,third_person,none
annoying,adjective,adjective,verb,characteristic,none
annoying,adjective,noun,verb,actions_process,none
annoying,adjective,adjective,verb,present_participle,none
annoying,adjective,noun,noun,none,none
annoying,adjective,noun,noun,numbers,none
annoying,adjective,adjective,adjective,none,none
annoying,adjective,adjective,noun,characteristic,none
annoying,adjective,noun,noun,characteristic,characteristic
annoying,adjective,adjective,noun,not,characteristic
annual,adjective,noun,other,none,none
annual,adjective,adjective,noun,characteristic,none
annual,adjective,noun,noun,numbers,none
annual,adjective,verb,verb,present_participle,none
annual,adjective,verb,verb,third_person,none
annual,adjective,other,other,none,none
annual,adjective,noun,noun,none,none
annual,adjective,noun,noun,person_object,none
annually,other,noun,noun,none,none
annually,other,noun,noun,numbers,none
annually,other,verb,verb,past_tense,none
annually,other,verb,verb,third_person,none
annually,other,noun,verb,characteristic,none
annually,other,other,other,none,none
annually,other,verb,verb,present_participle,none
annually,other,adjective,noun,characteristic,none
another,adjective,verb,verb,none,none
another,adjective,noun,verb,actions_process,none
another,adjective,adjective,verb,actions_process,characteristic
another,adjective,adjective,verb,characteristic,none
another,adjective,adjective,adjective,none,none
answer,noun,adjective,adjective,none,none
answer,noun,other,adjective,characteristic,none
answer,noun,adjective,adjective,not,none
answer,noun,noun,noun,none,none
answer,noun,noun,noun,numbers,none
ant,noun,noun,noun,numbers,none
ant,noun,adjective,adjective,none,none
ant,noun,noun,noun,none,none
ant,noun,verb,verb,none,none
ant,noun,other,other,none,none
anteater,noun,noun,noun,none,none
anteater,noun,noun,noun,numbers,none
anteater,noun,noun,noun,present_participle,none
anteater,noun,verb,noun,numbers,none
anteater,noun,adjective,noun,characteristic,none
anteater,noun,adjective,adjective,none,none
anteater,noun,verb,noun,past_tense,none
antelope,noun,noun,noun,none,none
antelope,noun,noun,noun,numbers,none
antelope,noun,verb,noun,characteristic,none
antidote,noun,verb,noun,characteristic,none
antidote,noun,verb,noun,characteristic,present_participle
antidote,noun,noun,noun,none,none
antidote,noun,noun,noun,numbers,none
