expno,rating,orginalcode,id,speed,error,whichhand,LR_switch,finger_switch,rha,word_length,letter_freq,real_fake,speed_c
1_2,4,zape,7,88,54,right,2,2,-2,4,5.718,1,28.17
1_2,4,fope,7,88,54,right,2,3,0,4,6.0915,1,28.17
1_2,5,pome,7,88,54,right,1,3,2,4,,1,28.17
1_2,3,yope,7,88,54,right,1,3,2,4,6.028,1,28.17
1_2,6,zoke,7,,54,right,2,3,0,4,5.26375,1,28.17
1_2,7,zope,7,88,54,right,2,3,0,4,5.553,1,28.17
1_2,2,doof,7,88,54,right,2,2,0,4,5.37375,1,28.17
1_2,7,noof,7,88,54,right,1,2,2,4,5.99775,1,28.17
1_2,2,toog,7,88,54,right,2,2,0,4,6.52125,1,28.17
1_2,3,yoob,7,88,54,right,1,2,2,4,4.62,1,28.17
1_2,2,zood,7,88,54,right,2,2,0,4,4.83525,1,28.17
1_2,5,pame,7,88,54,right,3,3,0,4,6.301,1,28.17
1_2,3,peks,7,88,54,right,3,3,0,4,5.4325,1,28.17
1_2,2,slek,7,88,54,right,3,3,0,4,5.9565,1,28.17
1_2,3,spak,7,88,54,right,3,3,0,4,4.29875,1,28.17
1_2,4,alak,7,88,54,right,3,3,0,4,5.28275,1,28.17
1_2,5,lale,7,88,54,right,3,3,0,4,7.22975,1,28.17
1_2,3,mepe,7,88,54,right,3,3,0,4,7.43475,1,28.17
1_2,3,rocl,7,88,54,right,3,3,0,4,5.07525,1,28.17
1_2,3,rorp,7,88,54,right,3,3,0,4,5.3525,1,28.17
1_2,3,jote,7,88,54,right,1,3,0,4,7.3545,1,28.17
1_2,5,mobe,7,88,54,right,1,3,0,4,6.02675,1,28.17
1_2,4,yote,7,88,54,right,1,3,0,4,7.80975,1,28.17
1_2,3,yove,7,88,54,right,1,3,0,4,5.79025,1,28.17
1_2,3,yoze,7,88,54,right,1,3,0,4,5.56425,1,28.17
1_2,4,deho,7,88,54,right,1,2,0,4,7.639,1,28.17
1_2,3,edop,7,88,54,right,1,2,0,4,6.59775,1,28.17
1_2,4,frol,7,88,54,right,1,1,0,4,4.93675,1,28.17
1_2,5,loac,7,88,54,right,1,2,0,4,5.62025,1,28.17
1_2,3,olra,7,88,54,right,1,2,0,4,6.4215,1,28.17
1_2,3,yeem,7,88,54,right,2,2,0,4,7.446,1,28.17
1_2,5,faw,8,84,69,right,0,2,-3,3,4.251666667,1,24.17
1_2,5,resz,8,84,69,right,0,3,-4,4,6.2725,1,24.17
1_2,5,saf,8,84,69,right,0,2,-3,3,5.574,1,24.17
1_2,6,zers,8,84,69,right,0,3,-4,4,6.2725,1,24.17
1_2,5,zet,8,84,69,right,0,2,-3,3,7.277333333,1,24.17
1_2,4,dafe,8,84,69,right,0,3,-4,4,6.8375,1,24.17
1_2,5,tafe,8,84,69,right,0,3,-4,4,8.03825,1,24.17
1_2,5,zade,8,84,69,right,0,1,-4,4,6.299,1,24.17
1_2,5,zeef,8,84,69,right,0,2,-4,4,6.9265,1,24.17
1_2,5,zeeg,8,84,69,right,0,2,-4,4,6.87325,1,24.17
1_2,5,hilp,8,84,69,right,0,3,4,4,4.7535,1,24.17
1_2,5,hok,8,84,69,right,0,2,3,3,4.791,1,24.17
1_2,6,joi,8,84,69,right,0,2,3,3,4.875333333,1,24.17
1_2,5,kop,8,84,69,right,0,2,3,3,3.402666667,1,24.17
1_2,5,mok,8,84,69,right,0,2,3,3,3.561666667,1,24.17
1_2,5,hiol,8,84,69,right,0,2,4,4,6.148,1,24.17
1_2,5,kiy,8,84,69,right,0,1,3,3,3.237333333,1,24.17
1_2,4,poom,8,84,69,right,0,2,4,4,4.83725,1,24.17
1_2,6,yoom,8,84,69,right,0,2,4,4,4.8485,1,24.17
1_2,5,yoon,8,84,69,right,0,2,4,4,,1,24.17
1_2,5,pabe,8,84,69,right,1,3,-2,4,6.0725,1,24.17
1_2,5,yage,8,84,69,right,1,3,-2,4,6.2145,1,24.17
1_2,5,zofe,8,84,69,right,2,3,-2,4,5.62775,1,24.17
1_2,5,zoge,8,84,69,right,2,3,-2,4,5.5745,1,24.17
1_2,5,zote,8,84,69,right,2,3,-2,4,7.33475,1,24.17
1_2,5,jeet,8,84,69,right,1,2,-2,4,8.65325,1,24.17
1_2,5,tofe,8,84,69,right,2,3,-2,4,7.87325,1,24.17
1_2,5,vofe,8,84,69,right,2,3,-2,4,5.85375,1,24.17
1_2,4,zape,8,84,69,right,2,2,-2,4,5.718,1,24.17
1_2,5,fope,8,84,69,right,2,3,0,4,6.0915,1,24.17
1_2,5,pome,8,84,69,right,1,3,2,4,6.136,1,24.17
1_2,5,yope,8,84,69,right,1,3,2,4,6.028,1,24.17
1_2,5,zoke,8,84,69,right,2,3,0,4,5.26375,1,24.17
1_2,5,zope,8,84,69,right,2,3,0,4,5.553,1,24.17
1_2,5,doof,8,84,69,right,2,2,0,4,5.37375,1,24.17
1_2,5,noof,8,84,69,right,1,2,2,4,5.99775,1,24.17
1_2,5,toog,8,84,69,right,2,2,0,4,6.52125,1,24.17
1_2,6,yoob,8,84,69,right,1,2,2,4,4.62,1,24.17
1_2,6,zood,8,84,69,right,2,2,0,4,4.83525,1,24.17
1_2,5,pame,8,84,69,right,3,3,0,4,6.301,1,24.17
1_2,5,peks,8,84,69,right,3,3,0,4,5.4325,1,24.17
1_2,4,slek,8,84,69,right,3,3,0,4,5.9565,1,24.17
1_2,4,spak,8,84,69,right,3,3,0,4,4.29875,1,24.17
1_2,5,alak,8,84,69,right,3,3,0,4,5.28275,1,24.17
1_2,5,lale,8,84,69,right,3,3,0,4,7.22975,1,24.17
1_2,5,mepe,8,84,69,right,3,3,0,4,7.43475,1,24.17
1_2,5,rocl,8,84,69,right,3,3,0,4,5.07525,1,24.17
1_2,5,rorp,8,84,69,right,3,3,0,4,5.3525,1,24.17
1_2,5,jote,8,84,69,right,1,3,0,4,7.3545,1,24.17
1_2,5,mobe,8,84,69,right,1,3,0,4,6.02675,1,24.17
1_2,5,yote,8,84,69,right,1,3,0,4,7.80975,1,24.17
1_2,5,yove,8,84,69,right,1,3,0,4,5.79025,1,24.17
1_2,5,yoze,8,84,69,right,1,3,0,4,5.56425,1,24.17
1_2,5,deho,8,84,69,right,1,2,0,4,7.639,1,24.17
1_2,5,edop,8,84,69,right,1,2,0,4,6.59775,1,24.17
1_2,5,frol,8,84,69,right,1,1,0,4,4.93675,1,24.17
1_2,5,loac,8,84,69,right,1,2,0,4,5.62025,1,24.17
1_2,5,olra,8,84,69,right,1,2,0,4,6.4215,1,24.17
1_2,5,yeem,8,84,69,right,2,2,0,4,7.446,1,24.17
1_2,5,faw,9,89,59,right,0,2,-3,3,4.251666667,1,29.17
1_2,5,resz,9,89,59,right,0,3,-4,4,6.2725,1,29.17
1_2,5,saf,9,89,59,right,0,2,-3,3,5.574,1,29.17
1_2,5,zers,9,89,59,right,0,3,-4,4,6.2725,1,29.17
1_2,5,zet,9,89,59,right,0,2,-3,3,7.277333333,1,29.17
1_2,5,dafe,9,89,59,right,0,3,-4,4,6.8375,1,29.17
1_2,5,tafe,9,89,59,right,0,3,-4,4,8.03825,1,29.17
1_2,5,zade,9,89,59,right,0,1,-4,4,6.299,1,29.17
1_2,5,zeef,9,89,59,right,0,2,-4,4,,1,29.17
1_2,5,zeeg,9,89,59,right,0,2,-4,4,6.87325,1,29.17
1_2,5,hilp,9,89,59,right,0,3,4,4,4.7535,1,29.17
1_2,5,hok,9,89,59,right,0,2,3,3,4.791,1,29.17
1_2,5,joi,9,89,59,right,0,2,3,3,4.875333333,1,29.17
1_2,5,kop,9,89,59,right,0,2,3,3,3.402666667,1,29.17
1_2,5,mok,9,89,59,right,0,2,3,3,3.561666667,1,29.17
1_2,5,hiol,9,89,59,right,0,2,4,4,6.148,1,29.17
1_2,5,kiy,9,89,59,right,0,1,3,3,3.237333333,1,29.17
1_2,5,poom,9,89,59,right,0,2,4,4,4.83725,1,29.17
1_2,5,yoom,9,89,59,right,0,2,4,4,4.8485,1,29.17
1_2,5,yoon,9,89,59,right,0,2,4,4,5.93425,1,29.17
1_2,5,pabe,9,89,59,right,1,3,-2,4,6.0725,1,29.17
1_2,5,yage,9,89,59,right,1,3,-2,4,6.2145,1,29.17
1_2,5,zofe,9,89,59,right,2,3,-2,4,5.62775,1,29.17
1_2,5,zoge,9,89,59,right,2,3,-2,4,5.5745,1,29.17
1_2,5,zote,9,89,59,right,2,3,-2,4,7.33475,1,29.17
1_2,5,jeet,9,89,59,right,1,2,-2,4,8.65325,1,29.17
1_2,5,tofe,9,89,59,right,2,3,-2,4,7.87325,1,29.17
1_2,5,vofe,9,89,59,right,2,3,-2,4,5.85375,1,29.17
1_2,5,zape,9,89,59,right,2,2,-2,4,5.718,1,29.17
1_2,5,fope,9,89,59,right,2,3,0,4,6.0915,1,29.17
1_2,5,pome,9,89,59,right,1,3,2,4,6.136,1,29.17
1_2,5,yope,9,89,59,right,1,3,2,4,6.028,1,29.17
1_2,5,zoke,9,89,59,right,2,3,0,4,5.26375,1,29.17
1_2,5,zope,9,89,59,right,2,3,0,4,5.553,1,29.17
1_2,5,doof,9,89,59,right,2,2,0,4,5.37375,1,29.17
1_2,5,noof,9,89,59,right,1,2,2,4,5.99775,1,29.17
1_2,5,toog,9,89,59,right,2,2,0,4,6.52125,1,29.17
1_2,5,yoob,9,89,59,right,1,2,2,4,4.62,1,29.17
1_2,5,zood,9,89,59,right,2,2,0,4,4.83525,1,29.17
1_2,5,pame,9,89,59,right,3,3,0,4,6.301,1,29.17
1_2,5,peks,9,89,59,right,3,3,0,4,5.4325,1,29.17
1_2,5,slek,9,89,59,right,3,3,0,4,5.9565,1,29.17
1_2,5,spak,9,89,59,right,3,3,0,4,4.29875,1,29.17
1_2,5,alak,9,89,59,right,3,3,0,4,5.28275,1,29.17
1_2,5,lale,9,89,59,right,3,3,0,4,7.22975,1,29.17
1_2,5,mepe,9,89,59,right,3,3,0,4,7.43475,1,29.17
1_2,5,rocl,9,89,59,right,3,3,0,4,5.07525,1,29.17
1_2,5,rorp,9,89,59,right,3,3,0,4,5.3525,1,29.17
1_2,5,jote,9,89,59,right,1,3,0,4,7.3545,1,29.17
1_2,5,mobe,9,89,59,right,1,3,0,4,6.02675,1,29.17
1_2,5,yote,9,89,59,right,1,3,0,4,7.80975,1,29.17
1_2,5,yove,9,89,59,right,1,3,0,4,5.79025,1,29.17
1_2,5,yoze,9,89,59,right,1,3,0,4,5.56425,1,29.17
1_2,5,deho,9,89,59,right,1,2,0,4,7.639,1,29.17
1_2,5,edop,9,89,59,right,1,2,0,4,6.59775,1,29.17
1_2,5,frol,9,89,59,right,1,1,0,4,4.93675,1,29.17
1_2,5,loac,9,89,59,right,1,2,0,4,5.62025,1,29.17
1_2,5,olra,9,89,59,right,1,2,0,4,6.4215,1,29.17
1_2,5,yeem,9,89,59,right,2,2,0,4,7.446,1,29.17
1_2,6,faw,10,100,41,Right,0,2,-3,3,4.251666667,1,40.17
1_2,3,resz,10,100,41,Right,0,3,-4,4,6.2725,1,40.17
1_2,4,saf,10,100,41,Right,0,2,-3,3,5.574,1,40.17
1_2,4,zers,10,100,41,Right,0,3,-4,4,6.2725,1,40.17
1_2,7,zet,10,100,41,Right,0,2,-3,3,7.277333333,1,40.17
1_2,5,dafe,10,100,41,Right,0,3,-4,4,6.8375,1,40.17
1_2,5,tafe,10,100,41,Right,0,3,-4,4,8.03825,1,40.17
1_2,5,zade,10,100,41,Right,0,1,-4,4,6.299,1,40.17
1_2,4,zeef,10,100,41,Right,0,2,-4,4,6.9265,1,40.17
1_2,3,zeeg,10,100,41,Right,0,2,-4,4,6.87325,1,40.17
1_2,4,hilp,10,100,41,Right,0,3,4,4,4.7535,1,40.17
1_2,4,hok,10,100,41,Right,0,2,3,3,4.791,1,40.17
1_2,6,joi,10,100,41,Right,0,2,3,3,4.875333333,1,40.17
1_2,5,kop,10,100,41,Right,0,2,3,3,3.402666667,1,40.17
1_2,5,mok,10,100,41,Right,0,2,3,3,3.561666667,1,40.17
1_2,3,hiol,10,100,41,Right,0,2,4,4,6.148,1,40.17
1_2,5,kiy,10,100,41,Right,0,1,3,3,3.237333333,1,40.17
1_2,7,poom,10,100,41,Right,0,2,4,4,4.83725,1,40.17
1_2,5,yoom,10,100,41,Right,0,2,4,4,4.8485,1,40.17
1_2,6,yoon,10,100,41,Right,0,2,4,4,5.93425,1,40.17
1_2,5,pabe,10,100,41,Right,1,3,-2,4,6.0725,1,40.17
1_2,4,yage,10,100,41,Right,1,3,-2,4,6.2145,1,40.17
1_2,4,zofe,10,100,41,Right,2,3,-2,4,5.62775,1,40.17
1_2,5,zoge,10,100,41,Right,2,3,-2,4,5.5745,1,40.17
1_2,4,zote,10,100,41,Right,2,3,-2,4,7.33475,1,40.17
1_2,4,jeet,10,100,41,Right,1,2,-2,4,8.65325,1,40.17
1_2,3,tofe,10,100,41,Right,2,3,-2,4,7.87325,1,40.17
1_2,3,vofe,10,100,41,Right,2,3,-2,4,5.85375,1,40.17
1_2,6,zape,10,100,41,Right,2,2,-2,4,5.718,1,40.17
1_2,6,fope,10,100,41,Right,2,3,0,4,6.0915,1,40.17
1_2,5,pome,10,100,41,Right,1,3,2,4,6.136,1,40.17
1_2,5,yope,10,100,41,Right,1,3,2,4,6.028,1,40.17
1_2,4,zoke,10,100,41,Right,2,3,0,4,5.26375,1,40.17
1_2,5,zope,10,100,41,Right,2,3,0,4,5.553,1,40.17
1_2,5,doof,10,100,41,Right,2,2,0,4,5.37375,1,40.17
1_2,5,noof,10,100,41,Right,1,2,2,4,5.99775,1,40.17
1_2,6,toog,10,100,41,Right,2,2,0,4,6.52125,1,40.17
1_2,4,yoob,10,100,41,Right,1,2,2,4,4.62,1,40.17
1_2,5,zood,10,100,41,Right,2,2,0,4,4.83525,1,40.17
1_2,5,pame,10,100,41,Right,3,3,0,4,6.301,1,40.17
1_2,5,peks,10,100,41,Right,3,3,0,4,5.4325,1,40.17
1_2,4,slek,10,100,41,Right,3,3,0,4,5.9565,1,40.17
1_2,3,spak,10,100,41,Right,3,3,0,4,4.29875,1,40.17
1_2,5,alak,10,100,41,Right,3,3,0,4,5.28275,1,40.17
1_2,5,lale,10,100,41,Right,3,3,0,4,7.22975,1,40.17
1_2,4,mepe,10,100,41,Right,3,3,0,4,7.43475,1,40.17
1_2,4,rocl,10,100,41,Right,3,3,0,4,5.07525,1,40.17
1_2,2,rorp,10,100,41,Right,3,3,0,4,5.3525,1,40.17
1_2,4,jote,10,100,41,Right,1,3,0,4,7.3545,1,40.17
1_2,5,mobe,10,100,41,Right,1,3,0,4,6.02675,1,40.17
1_2,5,yote,10,100,41,Right,1,3,0,4,7.80975,1,40.17
1_2,4,yove,10,100,41,Right,1,3,0,4,5.79025,1,40.17
1_2,4,yoze,10,100,41,Right,1,3,0,4,5.56425,1,40.17
1_2,4,deho,10,100,41,Right,1,2,0,4,7.639,1,40.17
1_2,5,edop,10,100,41,Right,1,2,0,4,6.59775,1,40.17
1_2,3,frol,10,100,41,Right,1,1,0,4,4.93675,1,40.17
1_2,3,loac,10,100,41,Right,1,2,0,4,5.62025,1,40.17
1_2,4,olra,10,100,41,Right,1,2,0,4,6.4215,1,40.17
1_2,4,yeem,10,100,41,Right,2,2,0,4,7.446,1,40.17
1_2,4,faw,11,98,66,Right,0,2,-3,3,4.251666667,1,38.17
1_2,5,resz,11,98,66,Right,0,3,-4,4,6.2725,1,38.17
1_2,5,saf,11,98,66,Right,0,2,-3,3,5.574,1,38.17
1_2,3,zers,11,98,66,Right,0,3,-4,4,6.2725,1,38.17
1_2,6,zet,11,98,66,Right,0,2,-3,3,7.277333333,1,38.17
1_2,5,dafe,11,98,66,Right,0,3,-4,4,6.8375,1,38.17
1_2,3,tafe,11,98,66,Right,0,3,-4,4,8.03825,1,38.17
1_2,5,zade,11,98,66,Right,0,1,-4,4,6.299,1,38.17
1_2,5,zeef,11,98,66,Right,0,2,-4,4,6.9265,1,38.17
1_2,6,zeeg,11,98,66,Right,0,2,-4,4,6.87325,1,38.17
1_2,4,hilp,11,98,66,Right,0,3,4,4,4.7535,1,38.17
1_2,4,hok,11,98,66,Right,0,2,3,3,4.791,1,38.17
1_2,9,joi,11,98,66,Right,0,2,3,3,4.875333333,1,38.17
1_2,3,kop,11,98,66,Right,0,2,3,3,3.402666667,1,38.17
1_2,4,mok,11,98,66,Right,0,2,3,3,3.561666667,1,38.17
1_2,4,hiol,11,98,66,Right,0,2,4,4,6.148,1,38.17
1_2,5,kiy,11,98,66,Right,0,1,3,3,3.237333333,1,38.17
1_2,3,poom,11,98,66,Right,0,2,4,4,4.83725,1,38.17
1_2,5,yoom,11,98,66,Right,0,2,4,4,4.8485,1,38.17
1_2,4,yoon,11,98,66,Right,0,2,4,4,5.93425,1,38.17
1_2,3,pabe,11,98,66,Right,1,3,-2,4,6.0725,1,38.17
1_2,7,yage,11,98,66,Right,1,3,-2,4,6.2145,1,38.17
1_2,4,zofe,11,98,66,Right,2,3,-2,4,5.62775,1,38.17
1_2,5,zoge,11,98,66,Right,2,3,-2,4,5.5745,1,38.17
1_2,5,zote,11,98,66,Right,2,3,-2,4,7.33475,1,38.17
1_2,4,jeet,11,98,66,Right,1,2,-2,4,8.65325,1,38.17
1_2,5,tofe,11,98,66,Right,2,3,-2,4,7.87325,1,38.17
1_2,4,vofe,11,98,66,Right,2,3,-2,4,5.85375,1,38.17
1_2,3,zape,11,98,66,Right,2,2,-2,4,5.718,1,38.17
1_2,3,fope,11,98,66,Right,2,3,0,4,6.0915,1,38.17
1_2,4,pome,11,98,66,Right,1,3,2,4,6.136,1,38.17
1_2,4,yope,11,98,66,Right,1,3,2,4,6.028,1,38.17
1_2,4,zoke,11,98,66,Right,2,3,0,4,5.26375,1,38.17
1_2,5,zope,11,98,66,Right,2,3,0,4,5.553,1,38.17
1_2,4,doof,11,98,66,Right,2,2,0,4,,1,38.17
1_2,5,noof,11,98,66,Right,1,2,2,4,5.99775,1,38.17
1_2,5,toog,11,98,66,Right,2,2,0,4,6.52125,1,38.17
1_2,2,yoob,11,98,66,Right,1,2,2,4,4.62,1,38.17
1_2,6,zood,11,98,66,Right,2,2,0,4,4.83525,1,38.17
1_2,4,pame,11,98,66,Right,3,3,0,4,6.301,1,38.17
1_2,8,peks,11,98,66,Right,3,3,0,4,5.4325,1,38.17
1_2,1,slek,11,98,66,Right,3,3,0,4,5.9565,1,38.17
1_2,4,spak,11,98,66,Right,3,3,0,4,4.29875,1,38.17
1_2,2,alak,11,98,66,Right,3,3,0,4,5.28275,1,38.17
1_2,5,lale,11,98,66,Right,3,3,0,4,7.22975,1,38.17
1_2,4,mepe,11,98,66,Right,3,3,0,4,7.43475,1,38.17
1_2,2,rocl,11,98,66,Right,3,3,0,4,5.07525,1,38.17
1_2,1,rorp,11,98,66,Right,3,3,0,4,5.3525,1,38.17
1_2,5,jote,11,98,66,Right,1,3,0,4,7.3545,1,38.17
1_2,5,mobe,11,98,66,Right,1,3,0,4,6.02675,1,38.17
1_2,6,yote,11,98,66,Right,,3,0,4,7.80975,1,38.17
1_2,5,yove,11,98,66,Right,1,3,0,4,5.79025,1,38.17
1_2,6,yoze,11,98,66,Right,1,3,0,4,5.56425,1,38.17
1_2,5,deho,11,98,66,Right,1,2,0,4,7.639,1,38.17
1_2,6,edop,11,98,66,Right,1,2,0,4,6.59775,1,38.17
1_2,4,frol,11,98,66,Right,1,1,0,4,4.93675,1,38.17
1_2,8,loac,11,98,66,Right,1,2,0,4,5.62025,1,38.17
1_2,6,olra,11,98,66,Right,1,2,0,4,6.4215,1,38.17
1_2,1,yeem,11,98,66,Right,2,2,0,4,7.446,1,38.17
1_2,7,faw,12,85,40,right,0,2,-3,3,4.251666667,1,25.17
1_2,8,resz,12,85,40,right,0,3,-4,4,6.2725,1,25.17
1_2,7,saf,12,85,40,right,0,2,-3,3,5.574,1,25.17
1_2,7,zers,12,85,40,right,0,3,-4,4,6.2725,1,25.17
1_2,6,zet,12,85,40,right,0,2,-3,3,7.277333333,1,25.17
1_2,7,dafe,12,85,40,right,0,3,-4,4,6.8375,1,25.17
1_2,5,tafe,12,85,40,right,0,3,-4,4,8.03825,1,25.17
1_2,3,zade,12,85,40,right,0,1,-4,4,6.299,1,25.17
1_2,6,zeef,12,85,40,right,0,2,-4,4,6.9265,1,25.17
1_2,7,zeeg,12,85,40,right,0,2,-4,4,6.87325,1,25.17
1_2,7,hilp,12,85,40,right,0,3,4,4,4.7535,1,25.17
1_2,6,hok,12,85,40,right,0,2,3,3,4.791,1,25.17
1_2,2,joi,12,85,40,right,0,2,3,3,4.875333333,1,25.17
1_2,7,kop,12,85,40,right,0,2,3,3,3.402666667,1,25.17
1_2,4,mok,12,85,40,right,0,2,3,3,3.561666667,1,25.17
1_2,3,hiol,12,85,40,right,0,2,4,4,6.148,1,25.17
1_2,7,kiy,12,85,40,right,0,1,3,3,3.237333333,1,25.17
1_2,7,poom,12,85,40,right,0,2,4,4,4.83725,1,25.17
1_2,4,yoom,12,85,40,right,0,2,4,4,4.8485,1,25.17
1_2,9,yoon,12,85,40,right,0,2,4,4,5.93425,1,25.17
1_2,7,pabe,12,85,40,right,1,3,-2,4,6.0725,1,25.17
1_2,4,yage,12,85,40,right,1,3,-2,4,6.2145,1,25.17
1_2,8,zofe,12,85,40,right,2,3,-2,4,5.62775,1,25.17
1_2,7,zoge,12,85,40,right,2,3,-2,4,5.5745,1,25.17
1_2,8,zote,12,85,40,right,2,3,-2,4,7.33475,1,25.17
1_2,4,jeet,12,85,40,right,1,2,-2,4,8.65325,1,25.17
1_2,6,tofe,12,85,40,right,2,3,-2,4,7.87325,1,25.17
1_2,4,vofe,12,85,40,right,2,3,-2,4,5.85375,1,25.17
1_2,3,zape,12,85,40,right,2,2,-2,4,5.718,1,25.17
1_2,4,fope,12,85,40,right,2,3,0,4,6.0915,1,25.17
1_2,7,pome,12,85,40,right,1,3,2,4,6.136,1,25.17
1_2,6,yope,12,85,40,right,1,3,2,4,6.028,1,25.17
1_2,7,zoke,12,85,40,right,2,3,0,4,5.26375,1,25.17
1_2,7,zope,12,85,40,right,2,3,0,4,5.553,1,25.17
1_2,8,doof,12,85,40,right,2,2,0,4,5.37375,1,25.17
1_2,4,noof,12,85,40,right,1,2,2,4,5.99775,1,25.17
1_2,5,toog,12,85,40,right,2,2,0,4,6.52125,1,25.17
1_2,8,yoob,12,85,40,right,1,2,2,4,4.62,1,25.17
1_2,7,zood,12,85,40,right,2,2,0,4,4.83525,1,25.17
1_2,6,pame,12,85,40,right,3,3,0,4,6.301,1,25.17
1_2,3,peks,12,85,40,right,3,3,0,4,5.4325,1,25.17
1_2,4,slek,12,85,40,right,3,3,0,4,5.9565,1,25.17
1_2,4,spak,12,85,40,right,3,3,0,4,4.29875,1,25.17
1_2,3,alak,12,85,40,right,3,3,0,4,5.28275,1,25.17
1_2,6,lale,12,85,40,right,3,3,0,4,7.22975,1,25.17
1_2,5,mepe,12,85,40,right,3,3,0,4,7.43475,1,25.17
1_2,6,rocl,12,85,40,right,3,3,0,4,5.07525,1,25.17
1_2,2,rorp,12,85,40,right,3,3,0,4,5.3525,1,25.17
1_2,5,jote,12,85,40,right,1,3,0,4,7.3545,1,25.17
1_2,4,mobe,12,85,40,right,1,3,0,4,6.02675,1,25.17
1_2,7,yote,12,85,40,right,1,3,0,4,7.80975,1,25.17
1_2,5,yove,12,85,40,right,1,3,0,4,5.79025,1,25.17
1_2,7,yoze,12,85,40,right,1,3,0,4,5.56425,1,25.17
1_2,6,deho,12,85,40,right,1,2,0,4,7.639,1,25.17
1_2,6,edop,12,85,40,right,1,2,0,4,6.59775,1,25.17
1_2,7,frol,12,85,40,right,1,1,0,4,4.93675,1,25.17
1_2,4,loac,12,85,40,right,1,2,0,4,5.62025,1,25.17
1_2,4,olra,12,85,40,right,1,2,0,4,6.4215,1,25.17
1_2,5,yeem,12,85,40,right,2,2,0,4,7.446,1,25.17
1_2,4,faw,13,95,45,Right,0,2,-3,3,4.251666667,1,35.17
1_2,4,resz,13,95,45,Right,0,3,-4,4,6.2725,1,35.17
1_2,4,saf,13,95,45,Right,0,2,-3,3,5.574,1,35.17
1_2,4,zers,13,95,45,Right,0,3,-4,4,6.2725,1,35.17
1_2,3,zet,13,95,45,Right,0,2,-3,3,7.277333333,1,35.17
1_2,5,dafe,13,95,45,Right,0,3,-4,4,6.8375,1,35.17
1_2,4,tafe,13,95,45,Right,0,3,-4,4,8.03825,1,35.17
1_2,4,zade,13,95,45,Right,0,1,-4,4,6.299,1,35.17
1_2,5,zeef,13,95,45,Right,0,2,-4,4,6.9265,1,35.17
1_2,4,zeeg,13,95,45,Right,0,2,-4,4,6.87325,1,35.17
1_2,4,hilp,13,95,45,Right,0,3,4,4,4.7535,1,35.17
1_2,4,hok,13,95,45,Right,0,2,3,3,4.791,1,35.17
1_2,4,joi,13,95,45,Right,0,2,3,3,4.875333333,1,35.17
1_2,4,kop,13,95,45,Right,0,2,3,3,3.402666667,1,35.17
1_2,4,mok,13,,45,Right,0,2,3,3,3.561666667,1,35.17
1_2,5,hiol,13,95,45,Right,0,2,4,4,6.148,1,35.17
1_2,4,kiy,13,95,45,Right,0,1,3,3,3.237333333,1,35.17
1_2,3,poom,13,95,45,Right,0,2,4,4,4.83725,1,35.17
1_2,3,yoom,13,95,45,Right,0,2,4,4,4.8485,1,35.17
1_2,2,yoon,13,95,45,Right,0,2,4,4,5.93425,1,35.17
1_2,5,pabe,13,95,45,Right,1,3,-2,4,6.0725,1,35.17
1_2,5,yage,13,95,45,Right,1,3,-2,4,6.2145,1,35.17
1_2,3,zofe,13,95,45,Right,2,3,-2,4,5.62775,1,35.17
1_2,4,zoge,13,95,45,Right,2,3,-2,4,5.5745,1,35.17
1_2,5,zote,13,95,45,Right,2,3,-2,4,7.33475,1,35.17
1_2,4,jeet,13,95,45,Right,1,2,-2,4,8.65325,1,35.17
1_2,4,tofe,13,95,45,Right,2,3,-2,4,7.87325,1,35.17
1_2,4,vofe,13,95,45,Right,2,3,-2,4,5.85375,1,35.17
1_2,4,zape,13,95,45,Right,2,2,-2,4,5.718,1,35.17
1_2,3,fope,13,95,45,Right,2,3,0,4,6.0915,1,35.17
1_2,3,pome,13,95,45,Right,1,3,2,4,6.136,1,35.17
1_2,5,yope,13,95,45,Right,1,3,2,4,6.028,1,35.17
1_2,4,zoke,13,95,45,Right,2,3,0,4,5.26375,1,35.17
1_2,3,zope,13,95,45,Right,2,3,0,4,5.553,1,35.17
1_2,4,doof,13,95,45,Right,2,2,0,4,5.37375,1,35.17
1_2,4,noof,13,95,45,Right,1,2,2,4,5.99775,1,35.17
1_2,4,toog,13,95,45,Right,2,2,0,4,6.52125,1,35.17
1_2,4,yoob,13,95,45,Right,1,2,2,4,4.62,1,35.17
1_2,2,zood,13,95,45,Right,2,2,0,4,4.83525,1,35.17
1_2,4,pame,13,95,45,Right,3,3,0,4,6.301,1,35.17
1_2,4,peks,13,95,45,Right,3,3,0,4,5.4325,1,35.17
1_2,3,slek,13,95,45,Right,3,3,0,4,5.9565,1,35.17
1_2,3,spak,13,95,45,Right,3,3,0,4,4.29875,1,35.17
1_2,4,alak,13,95,45,Right,3,3,0,4,5.28275,1,35.17
1_2,3,lale,13,95,45,Right,3,3,0,4,7.22975,1,35.17
1_2,4,mepe,13,95,45,Right,3,3,0,4,7.43475,1,35.17
1_2,4,rocl,13,95,45,Right,3,3,0,4,5.07525,1,35.17
1_2,3,rorp,13,95,45,Right,3,3,0,4,5.3525,1,35.17
1_2,4,jote,13,95,45,Right,1,3,0,4,7.3545,1,35.17
1_2,5,mobe,13,95,45,Right,1,3,0,4,6.02675,1,35.17
