posemo,negemo
1.75,1.17
1.04,4.15
1.09,4.37
0.52,6.77
2.63,1.05
0.53,1.06
1.08,2.15
1.63,2.17
1.03,2.05
2.78,0.93
1.83,3.20
0.52,2.60
0.42,1.69
0.88,3.08
1.50,3.75
3.34,2.68
1.43,3.58
0.91,2.44
12.50,37.50
0.00,0.00
0.00,0.00
11.11,0.00
0.00,14.29
0.00,0.00
0.00,0.00
0.00,0.00
8.33,0.00
9.09,9.09
10.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.18
0.00,0.00
0.00,0.00
0.00,16.67
0.00,18.18
0.00,0.00
0.00,14.29
0.00,0.00
0.00,0.00
6.67,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
8.33,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,25.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
5.56,0.00
11.11,0.00
0.00,0.00
0.00,0.00
0.00,6.67
11.76,5.88
0.00,0.00
0.00,6.67
0.00,0.00
0.00,6.25
0.00,0.00
0.00,0.00
7.14,14.29
0.00,0.00
0.00,0.00
0.00,6.25
0.00,11.76
0.00,7.14
6.67,0.00
0.00,9.52
0.00,5.26
0.00,0.00
5.26,0.00
4.76,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.76
0.00,0.00
4.76,0.00
10.00,0.00
6.67,6.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,18.75
10.00,0.00
0.00,4.55
4.00,0.00
0.00,0.00
4.76,0.00
8.00,8.00
0.00,0.00
3.57,0.00
0.00,0.00
0.00,6.67
8.33,4.17
0.00,4.55
0.00,0.00
4.55,4.55
0.00,11.11
3.85,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,9.52
0.00,0.00
3.70,0.00
4.55,0.00
0.00,0.00
0.00,0.00
7.41,0.00
0.00,0.00
0.00,0.00
0.00,0.00
5.00,0.00
3.70,3.70
0.00,3.70
0.00,4.35
3.57,0.00
4.55,4.55
0.00,4.17
0.00,0.00
0.00,0.00
0.00,0.00
7.41,7.41
0.00,0.00
0.00,0.00
3.85,3.85
0.00,3.33
9.09,0.00
6.25,0.00
0.00,0.00
0.00,0.00
0.00,3.70
0.00,0.00
4.35,0.00
0.00,3.70
3.70,0.00
3.33,3.33
0.00,3.33
0.00,3.70
0.00,0.00
0.00,0.00
0.00,0.00
3.33,0.00
6.67,3.33
3.45,0.00
3.45,3.45
0.00,0.00
3.85,3.85
0.00,10.00
0.00,0.00
0.00,0.00
4.17,4.17
0.00,0.00
0.00,6.67
0.00,10.71
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.45
3.57,0.00
0.00,2.94
3.12,0.00
0.00,4.00
4.00,8.00
0.00,0.00
6.90,0.00
0.00,0.00
9.38,0.00
0.00,0.00
0.00,0.00
3.70,0.00
3.33,10.00
0.00,0.00
0.00,2.78
3.33,0.00
0.00,0.00
5.26,0.00
8.33,2.78
5.71,0.00
3.23,3.23
0.00,2.63
2.78,2.78
0.00,0.00
3.03,0.00
2.70,2.70
2.63,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
2.56,7.69
5.88,8.82
0.00,3.12
2.86,0.00
0.00,2.63
0.00,0.00
6.06,6.06
2.44,0.00
0.00,0.00
3.03,0.00
0.00,0.00
0.00,0.00
0.00,2.94
2.78,0.00
0.00,5.26
0.00,8.33
0.00,0.00
0.00,7.89
0.00,0.00
0.00,2.94
2.70,0.00
0.00,0.00
6.25,0.00
0.00,5.26
0.00,0.00
0.00,0.00
3.03,0.00
0.00,2.50
0.00,2.86
2.94,0.00
0.00,2.63
0.00,6.67
0.00,0.00
2.44,0.00
2.86,0.00
0.00,0.00
0.00,0.00
2.22,2.22
0.00,0.00
5.71,0.00
0.00,0.00
0.00,0.00
0.00,4.26
0.00,0.00
0.00,0.00
2.13,0.00
2.50,0.00
0.00,7.32
4.55,4.55
0.00,4.88
2.70,2.70
0.00,0.00
0.00,0.00
2.50,0.00
4.88,0.00
0.00,4.65
0.00,0.00
0.00,0.00
2.27,2.27
0.00,6.38
2.17,6.52
4.65,2.33
2.27,0.00
0.00,2.33
0.00,10.81
0.00,2.94
4.00,0.00
0.00,0.00
6.52,0.00
2.13,0.00
0.00,4.17
3.70,5.56
0.00,4.88
0.00,4.08
4.00,0.00
0.00,0.00
3.85,9.62
0.00,6.38
2.27,0.00
0.00,6.25
0.00,0.00
2.13,0.00
2.38,0.00
0.00,0.00
6.38,0.00
2.08,0.00
0.00,3.92
8.33,2.08
0.00,3.64
0.00,2.04
2.22,4.44
0.00,2.17
0.00,7.41
4.88,0.00
4.08,0.00
3.51,0.00
0.00,5.88
3.28,0.00
0.00,1.89
2.00,6.00
0.00,3.77
7.41,1.85
3.85,1.92
0.00,0.00
0.00,0.00
6.56,4.92
0.00,7.27
4.00,4.00
0.00,0.00
7.55,0.00
1.69,0.00
0.00,0.00
0.00,3.45
3.85,0.00
1.85,3.70
3.70,1.85
0.00,3.39
0.00,6.15
0.00,5.26
0.00,3.64
3.17,1.59
0.00,0.00
5.08,5.08
1.59,4.76
0.00,6.45
1.72,1.72
1.72,6.90
3.17,1.59
0.00,0.00
3.12,0.00
3.28,0.00
0.00,5.41
1.64,4.92
3.45,0.00
0.00,0.00
8.82,1.47
4.41,5.88
0.00,1.56
2.41,9.64
6.06,0.00
1.35,0.00
1.35,13.51
1.43,0.00
3.90,0.00
1.39,4.17
5.88,1.47
0.00,5.71
4.17,5.56
1.35,5.41
1.45,5.80
1.54,0.00
0.00,0.00
1.52,3.03
0.00,1.37
1.35,0.00
0.00,9.30
4.41,2.94
0.00,0.00
6.41,6.41
2.67,2.67
1.32,3.95
2.47,4.94
1.32,10.53
1.19,0.00
2.50,1.25
1.16,0.00
1.15,4.60
2.44,2.44
1.12,1.12
2.27,1.14
1.11,4.44
2.27,3.41
1.06,1.06
0.00,1.16
0.00,6.02
6.90,3.45
8.24,2.35
3.70,2.47
5.88,3.92
1.27,2.53
1.30,0.00
1.23,1.23
0.00,2.38
6.59,1.10
2.20,6.59
2.41,1.20
5.21,1.04
4.49,0.00
2.13,8.51
3.41,0.00
1.82,1.82
2.13,0.00
1.06,3.19
1.89,2.83
0.00,1.09
0.00,5.38
0.93,0.93
1.83,2.75
3.70,5.56
2.70,4.50
5.83,0.00
2.00,1.00
1.61,1.61
3.23,0.00
0.89,4.46
1.63,5.69
3.54,0.88
3.88,0.00
1.61,0.81
0.87,4.35
2.96,1.48
3.23,2.42
1.82,0.00
0.88,0.00
0.78,6.98
1.42,12.06
0.00,0.80
0.00,1.77
0.00,0.81
7.20,4.00
2.36,0.79
6.62,2.21
2.04,2.72
4.35,0.72
3.03,5.30
0.69,2.78
3.45,0.69
2.40,0.60
1.38,7.59
1.89,5.66
2.63,5.92
2.68,5.37
1.21,4.24
2.60,2.60
3.90,1.95
1.97,2.63
4.55,1.30
1.32,2.63
2.70,4.05
0.61,0.61
4.70,3.36
5.33,2.96
1.79,1.19
3.53,6.47
1.92,2.56
0.62,6.79
2.40,0.00
1.83,1.83
2.70,4.32
0.00,2.45
3.39,2.26
1.01,0.50
0.57,5.17
2.19,3.83
4.17,10.12
1.16,0.58
1.66,2.76
1.14,2.27
2.84,3.41
0.00,2.11
1.10,5.52
0.00,1.08
1.79,1.79
1.52,2.02
1.02,5.58
1.04,1.56
3.23,0.00
2.26,0.00
1.01,5.05
1.44,0.96
0.00,7.61
0.53,0.00
4.19,1.05
5.31,5.80
6.70,1.34
4.48,0.00
4.71,1.05
0.52,1.04
3.72,13.49
0.51,3.06
2.04,0.00
2.31,3.70
0.44,3.08
1.30,2.17
1.49,1.49
0.45,0.90
1.38,4.61
2.87,2.46
2.77,2.77
3.06,5.68
1.27,1.69
1.61,3.23
3.17,2.38
0.84,9.70
2.69,4.23
3.32,0.74
3.11,3.50
0.72,0.36
1.59,0.00
3.82,6.49
0.77,12.31
1.95,1.17
2.12,0.85
2.21,3.31
2.26,3.01
1.25,2.92
0.79,0.79
1.55,0.00
3.61,0.72
2.47,1.77
1.44,0.00
3.78,1.37
2.53,2.17
1.34,3.36
1.15,4.20
3.73,1.02
1.10,3.31
0.99,0.33
0.68,0.00
1.46,2.55
0.36,0.36
4.38,6.06
1.63,1.30
2.71,2.03
1.66,7.64
1.77,3.54
4.15,6.53
1.21,1.81
1.82,1.21
1.45,2.32
3.61,2.41
2.18,3.12
2.16,1.35
1.83,2.45
2.57,2.75
1.39,1.79
0.00,0.00
12.50,12.50
0.00,0.00
10.00,0.00
0.00,10.00
0.00,0.00
10.00,0.00
0.00,16.67
16.67,0.00
16.67,0.00
0.00,0.00
0.00,0.00
0.00,0.00
7.69,0.00
8.33,0.00
0.00,14.29
11.11,0.00
0.00,7.14
9.09,9.09
7.14,0.00
0.00,0.00
0.00,14.29
0.00,0.00
0.00,14.29
0.00,0.00
0.00,7.14
0.00,14.29
0.00,0.00
6.25,6.25
0.00,0.00
0.00,0.00
0.00,5.88
5.56,0.00
5.56,5.56
5.00,0.00
7.14,7.14
0.00,5.88
0.00,6.25
0.00,5.88
0.00,0.00
0.00,0.00
0.00,12.50
0.00,5.26
0.00,5.88
0.00,5.26
8.70,0.00
5.26,0.00
0.00,5.00
5.00,5.00
5.56,11.11
0.00,15.79
0.00,0.00
10.53,0.00
4.35,0.00
0.00,4.76
0.00,16.67
0.00,0.00
0.00,0.00
0.00,0.00
4.55,0.00
5.00,5.00
4.35,0.00
0.00,21.74
8.00,0.00
0.00,3.45
9.09,4.55
0.00,4.76
4.00,4.00
0.00,0.00
5.56,0.00
0.00,9.52
0.00,5.00
0.00,4.76
4.00,4.00
0.00,4.55
0.00,9.52
0.00,0.00
3.33,3.33
0.00,6.90
0.00,0.00
7.69,0.00
0.00,4.17
8.33,4.17
4.35,4.35
3.70,3.70
0.00,0.00
0.00,0.00
4.00,4.00
0.00,10.34
10.00,3.33
3.70,11.11
3.85,3.85
0.00,8.33
4.35,8.70
0.00,4.17
3.45,6.90
3.23,6.45
3.57,7.14
7.69,0.00
0.00,3.57
3.45,6.90
7.69,0.00
0.00,4.17
3.57,0.00
3.57,7.14
3.33,0.00
0.00,3.33
0.00,3.85
0.00,3.12
0.00,0.00
3.57,7.14
0.00,3.23
3.57,17.86
3.12,3.12
0.00,13.79
0.00,9.68
0.00,3.33
0.00,5.71
0.00,9.68
3.23,9.68
2.86,0.00
3.12,3.12
3.33,3.33
0.00,0.00
0.00,3.23
5.88,0.00
4.00,8.00
2.78,0.00
0.00,6.45
0.00,3.12
2.86,5.71
0.00,8.82
6.25,0.00
0.00,5.56
0.00,14.71
3.03,3.03
0.00,5.41
0.00,8.11
2.86,5.71
0.00,3.12
0.00,0.00
0.00,0.00
3.33,10.00
0.00,3.12
0.00,11.76
8.11,2.70
2.70,8.11
2.94,2.94
0.00,11.43
2.86,5.71
2.86,5.71
0.00,5.26
0.00,3.03
6.45,6.45
0.00,0.00
0.00,8.82
0.00,5.71
0.00,2.63
2.70,2.70
0.00,5.88
0.00,4.76
0.00,5.13
0.00,2.78
0.00,4.88
0.00,2.70
0.00,11.11
2.86,2.86
0.00,8.57
0.00,0.00
2.70,0.00
4.55,2.27
0.00,2.33
0.00,10.26
2.56,5.13
5.56,0.00
0.00,2.50
0.00,8.11
0.00,9.76
2.78,0.00
5.26,5.26
0.00,7.69
0.00,7.69
0.00,8.11
0.00,5.26
0.00,2.78
7.32,2.44
2.70,0.00
0.00,8.33
0.00,2.63
0.00,0.00
0.00,2.33
4.65,2.33
0.00,7.69
0.00,0.00
7.32,0.00
2.33,4.65
2.38,2.38
0.00,6.25
0.00,0.00
2.38,2.38
0.00,0.00
2.38,2.38
4.44,0.00
0.00,2.17
5.26,7.89
0.00,5.13
0.00,9.76
0.00,4.88
2.63,13.16
0.00,4.44
0.00,4.88
0.00,4.88
2.44,9.76
4.35,0.00
0.00,2.44
2.27,6.82
0.00,4.65
0.00,0.00
2.44,4.88
0.00,6.98
0.00,4.35
0.00,9.76
2.27,2.27
2.27,2.27
2.44,0.00
0.00,0.00
1.96,1.96
4.08,6.12
0.00,4.26
6.98,2.33
0.00,8.70
2.04,2.04
0.00,2.22
0.00,13.04
2.13,2.13
0.00,4.88
2.04,10.20
4.08,2.04
0.00,9.09
0.00,4.35
0.00,10.64
4.44,0.00
2.13,6.38
0.00,4.08
2.17,0.00
0.00,2.33
2.13,4.26
3.64,3.64
3.92,7.84
6.12,4.08
0.00,3.70
4.55,2.27
0.00,4.55
2.00,0.00
0.00,6.25
2.44,2.44
6.12,4.08
5.66,3.77
3.85,5.77
0.00,6.12
4.55,0.00
2.00,8.00
3.70,0.00
8.51,0.00
0.00,0.00
1.79,5.36
1.82,1.82
1.85,0.00
0.00,4.17
5.66,0.00
4.26,2.13
1.92,3.85
0.00,6.25
0.00,0.00
3.85,5.77
0.00,1.96
4.17,2.08
1.67,11.67
1.85,0.00
0.00,2.17
0.00,4.08
2.04,0.00
1.85,9.26
0.00,0.00
0.00,9.09
3.57,1.79
3.70,0.00
6.15,6.15
2.00,8.00
0.00,2.00
1.92,7.69
4.84,1.61
5.77,0.00
5.26,1.75
0.00,5.77
0.00,0.00
3.77,0.00
3.70,1.85
1.79,5.36
3.64,1.82
0.00,3.45
6.25,3.12
3.57,3.57
0.00,5.56
1.56,3.12
1.56,4.69
0.00,3.17
0.00,3.17
0.00,0.00
1.96,1.96
5.36,3.57
5.17,1.72
3.08,4.62
1.56,1.56
1.96,3.92
3.33,5.00
1.59,6.35
1.45,11.59
1.56,6.25
0.00,4.92
0.00,3.12
7.14,7.14
0.00,6.67
3.45,3.45
0.00,3.51
6.78,0.00
0.00,3.45
9.52,1.59
0.00,6.90
1.75,0.00
1.59,3.17
0.00,4.29
3.12,1.56
1.61,6.45
1.72,0.00
1.64,8.20
0.00,4.92
0.00,4.92
1.67,3.33
2.90,4.35
1.56,4.69
0.00,4.62
1.59,7.94
3.12,7.81
3.08,7.69
0.00,7.94
1.49,7.46
1.49,4.48
0.00,3.17
1.52,6.06
2.94,2.94
5.97,4.48
0.00,4.29
4.17,4.17
3.08,0.00
0.00,5.71
1.61,0.00
3.03,0.00
0.00,2.82
5.26,6.58
0.00,1.47
3.08,3.08
1.54,4.62
3.33,3.33
0.00,0.00
1.59,3.17
1.49,7.46
1.72,8.62
0.00,4.17
8.70,0.00
1.52,4.55
5.71,5.71
0.00,1.43
0.00,1.61
5.26,2.63
0.00,12.68
0.00,4.29
8.82,7.35
2.74,13.70
8.70,2.90
1.54,3.08
1.52,3.03
1.43,1.43
2.78,4.17
0.00,7.04
0.00,3.08
1.30,3.90
1.39,4.17
0.00,5.56
0.00,5.56
0.00,3.85
0.00,2.60
5.63,1.41
3.90,3.90
0.00,3.85
1.22,2.44
1.35,1.35
1.33,4.00
1.33,4.00
1.32,2.63
1.18,10.59
0.00,1.23
1.18,3.53
1.28,5.13
0.00,2.20
3.53,1.18
2.90,4.35
5.00,5.00
2.38,0.00
1.18,3.53
2.20,2.20
0.00,4.71
4.55,3.41
2.17,2.17
2.41,10.84
2.41,10.84
0.00,5.56
3.45,5.75
5.10,2.04
6.10,0.00
0.00,0.00
4.82,2.41
2.27,2.27
2.41,2.41
1.06,1.06
1.09,4.35
0.00,5.15
0.00,4.35
3.16,1.05
4.26,2.13
2.25,0.00
0.00,4.40
0.00,0.00
2.00,0.00
3.67,0.00
5.32,2.13
2.22,7.78
1.09,0.00
3.09,2.06
1.06,3.19
0.00,2.13
0.00,12.50
2.02,3.03
2.02,3.03
6.06,4.04
1.65,7.44
1.94,3.88
0.00,9.09
7.92,7.92
5.88,5.88
1.92,4.81
1.05,6.32
7.27,3.64
3.92,0.98
2.97,1.98
7.14,3.57
2.63,1.75
1.90,3.81
2.91,3.88
2.48,0.83
3.45,2.59
3.42,2.56
0.86,5.17
1.79,7.14
3.25,5.69
5.08,4.24
2.36,0.79
1.54,6.15
7.08,7.08
0.81,2.42
0.85,3.39
1.67,2.50
0.83,0.83
2.42,0.81
0.79,7.09
4.20,6.29
0.66,5.96
3.57,0.00
0.68,2.72
1.36,4.08
2.56,3.21
1.81,4.82
6.69,1.26
3.72,4.39
0.87,4.34
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
12.50,0.00
0.00,0.00
0.00,0.00
0.00,0.00
18.18,0.00
0.00,11.11
0.00,0.00
0.00,0.00
10.00,0.00
0.00,0.00
25.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
11.11,0.00
0.00,0.00
0.00,0.00
10.00,0.00
10.00,0.00
0.00,10.00
0.00,11.11
0.00,0.00
0.00,0.00
0.00,0.00
8.33,16.67
0.00,12.50
0.00,0.00
0.00,0.00
0.00,0.00
7.14,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,7.69
0.00,0.00
15.38,0.00
0.00,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,6.67
0.00,7.14
14.29,0.00
0.00,7.69
0.00,18.18
0.00,15.38
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,8.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
6.67,6.67
0.00,7.14
7.14,0.00
0.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,0.00
0.00,7.69
8.33,0.00
0.00,0.00
6.25,0.00
0.00,0.00
9.09,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
15.38,0.00
0.00,0.00
0.00,7.14
7.69,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
7.69,0.00
0.00,0.00
0.00,0.00
7.69,0.00
0.00,0.00
0.00,0.00
5.88,0.00
0.00,0.00
6.25,0.00
0.00,15.38
5.88,0.00
6.67,0.00
0.00,6.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,6.67
0.00,0.00
7.14,0.00
0.00,0.00
0.00,6.67
0.00,0.00
14.29,0.00
0.00,14.29
0.00,7.14
0.00,0.00
0.00,0.00
7.69,0.00
0.00,5.88
7.14,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.76
0.00,0.00
0.00,13.33
6.25,0.00
0.00,0.00
0.00,0.00
7.14,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,6.67
0.00,6.67
0.00,0.00
6.25,0.00
0.00,12.50
0.00,0.00
0.00,0.00
0.00,5.56
0.00,0.00
0.00,0.00
0.00,5.26
0.00,0.00
0.00,0.00
0.00,0.00
5.56,5.56
0.00,0.00
0.00,5.88
0.00,0.00
0.00,0.00
0.00,6.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.56
14.29,0.00
0.00,0.00
0.00,0.00
7.14,0.00
0.00,0.00
0.00,6.25
0.00,0.00
11.11,0.00
5.56,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.76
0.00,0.00
0.00,15.79
0.00,0.00
0.00,5.56
0.00,5.26
0.00,0.00
0.00,12.50
0.00,4.55
0.00,0.00
0.00,5.88
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,12.50
0.00,0.00
5.88,0.00
0.00,0.00
0.00,5.88
0.00,10.00
0.00,0.00
0.00,10.53
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.26
0.00,0.00
0.00,0.00
0.00,5.00
0.00,0.00
0.00,0.00
0.00,4.55
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.26
0.00,0.00
0.00,0.00
0.00,0.00
0.00,11.11
0.00,0.00
11.11,0.00
0.00,5.26
0.00,0.00
0.00,0.00
0.00,5.00
0.00,0.00
5.26,0.00
0.00,5.56
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
4.35,0.00
4.17,4.17
0.00,4.55
0.00,4.55
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.26
5.88,0.00
0.00,4.35
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
5.00,0.00
0.00,0.00
0.00,5.00
0.00,8.70
4.76,0.00
0.00,0.00
0.00,4.35
9.09,0.00
0.00,0.00
0.00,5.00
0.00,0.00
0.00,0.00
0.00,4.76
0.00,0.00
0.00,19.05
4.35,4.35
0.00,0.00
0.00,0.00
0.00,0.00
6.67,0.00
0.00,0.00
5.00,5.00
0.00,0.00
0.00,4.55
0.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,5.00
4.76,0.00
0.00,0.00
0.00,4.55
0.00,0.00
4.00,0.00
0.00,0.00
0.00,4.76
4.35,0.00
0.00,0.00
5.56,0.00
0.00,4.76
0.00,0.00
0.00,5.26
0.00,0.00
0.00,4.35
0.00,0.00
0.00,0.00
0.00,0.00
0.00,4.17
5.56,0.00
0.00,13.04
3.45,0.00
0.00,0.00
0.00,0.00
4.55,0.00
0.00,0.00
0.00,4.55
0.00,4.17
0.00,0.00
0.00,0.00
8.70,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,10.00
0.00,0.00
0.00,5.26
0.00,5.00
0.00,3.70
0.00,0.00
0.00,4.35
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
4.35,4.35
0.00,0.00
0.00,0.00
0.00,4.17
0.00,0.00
8.33,8.33
0.00,0.00
0.00,0.00
0.00,0.00
5.00,10.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,4.00
0.00,4.76
0.00,5.00
3.85,0.00
0.00,4.17
0.00,0.00
0.00,0.00
0.00,4.17
0.00,3.70
0.00,6.90
0.00,0.00
0.00,0.00
0.00,0.00
0.00,4.35
0.00,0.00
0.00,4.00
0.00,0.00
3.85,7.69
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,4.00
0.00,0.00
4.35,0.00
7.41,3.70
0.00,0.00
0.00,0.00
3.70,0.00
0.00,3.33
0.00,4.17
0.00,3.70
0.00,4.76
0.00,3.70
0.00,8.33
0.00,3.45
0.00,0.00
4.55,0.00
0.00,0.00
3.85,0.00
0.00,0.00
0.00,4.35
0.00,0.00
4.00,0.00
0.00,0.00
0.00,14.81
0.00,0.00
0.00,4.00
0.00,4.55
0.00,4.00
0.00,3.85
0.00,0.00
4.17,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,7.41
0.00,3.70
0.00,9.09
0.00,0.00
0.00,3.57
0.00,0.00
0.00,0.00
3.85,0.00
11.11,3.70
6.90,3.45
0.00,7.41
0.00,4.17
0.00,4.55
0.00,0.00
0.00,3.57
4.00,4.00
0.00,0.00
0.00,0.00
0.00,4.55
0.00,12.00
0.00,3.70
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.85
0.00,0.00
0.00,0.00
0.00,4.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.85
0.00,0.00
0.00,0.00
0.00,0.00
4.17,8.33
0.00,3.12
0.00,0.00
0.00,3.12
0.00,0.00
7.14,0.00
0.00,0.00
0.00,10.00
0.00,0.00
3.85,0.00
0.00,3.45
6.25,3.12
3.85,0.00
0.00,0.00
0.00,3.70
0.00,3.33
0.00,3.70
7.41,0.00
0.00,3.70
0.00,0.00
9.52,0.00
0.00,0.00
0.00,7.41
0.00,0.00
0.00,3.57
0.00,3.70
3.70,0.00
0.00,0.00
3.23,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.12
0.00,0.00
0.00,0.00
0.00,3.33
0.00,0.00
0.00,7.14
7.14,0.00
3.85,0.00
0.00,9.68
0.00,0.00
0.00,10.71
0.00,10.71
0.00,6.67
0.00,0.00
0.00,0.00
0.00,8.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.23
3.45,0.00
4.00,0.00
0.00,0.00
0.00,7.69
0.00,0.00
0.00,3.57
0.00,0.00
0.00,4.00
0.00,0.00
0.00,0.00
3.85,7.69
0.00,4.00
4.17,4.17
6.67,0.00
6.90,0.00
0.00,0.00
0.00,0.00
3.33,0.00
0.00,0.00
0.00,3.85
0.00,2.86
0.00,0.00
0.00,0.00
0.00,3.33
3.23,0.00
0.00,0.00
9.38,0.00
0.00,0.00
0.00,0.00
0.00,0.00
10.71,0.00
0.00,3.12
6.06,0.00
3.03,0.00
0.00,3.70
0.00,3.12
0.00,3.57
0.00,3.57
3.85,0.00
0.00,0.00
0.00,4.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.23
0.00,0.00
0.00,0.00
0.00,3.57
0.00,3.57
0.00,0.00
0.00,3.45
0.00,0.00
0.00,6.67
3.12,3.12
0.00,6.25
0.00,0.00
0.00,0.00
0.00,3.45
0.00,0.00
0.00,0.00
0.00,6.45
15.15,0.00
0.00,0.00
0.00,3.03
0.00,0.00
0.00,4.17
0.00,0.00
0.00,0.00
3.85,0.00
0.00,0.00
0.00,0.00
0.00,0.00
3.03,3.03
0.00,0.00
6.25,3.12
3.12,0.00
0.00,2.86
0.00,0.00
0.00,0.00
0.00,0.00
0.00,6.25
0.00,0.00
6.45,3.23
0.00,2.94
0.00,0.00
3.12,0.00
0.00,0.00
0.00,3.70
3.03,3.03
3.03,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
3.33,0.00
0.00,0.00
3.03,0.00
0.00,2.94
0.00,2.94
0.00,2.86
0.00,3.03
0.00,3.33
0.00,3.03
0.00,0.00
0.00,2.94
3.03,3.03
0.00,0.00
5.56,2.78
3.03,0.00
3.12,3.12
0.00,0.00
0.00,0.00
0.00,2.56
0.00,0.00
0.00,0.00
2.70,2.70
0.00,9.68
0.00,0.00
0.00,5.88
0.00,0.00
0.00,0.00
0.00,0.00
0.00,3.12
0.00,0.00
2.78,0.00
0.00,2.86
0.00,2.78
0.00,0.00
2.94,2.94
0.00,0.00
0.00,3.03
0.00,3.33
3.23,3.23
0.00,8.82
0.00,0.00
0.00,5.71
2.86,2.86
0.00,0.00
0.00,3.03
0.00,3.70
3.12,0.00
0.00,3.57
0.00,0.00
0.00,0.00
0.00,8.82
0.00,3.33
0.00,6.67
0.00,0.00
0.00,3.03
9.09,0.00
2.94,2.94
3.03,6.06
0.00,0.00
0.00,0.00
0.00,2.94
0.00,0.00
0.00,2.86
5.26,2.63
0.00,0.00
0.00,3.45
3.23,6.45
2.63,0.00
2.86,0.00
0.00,0.00
0.00,8.82
0.00,2.86
2.70,2.70
0.00,5.41
5.88,2.94
0.00,0.00
0.00,0.00
0.00,3.12
0.00,0.00
0.00,2.94
0.00,0.00
0.00,0.00
0.00,2.63
3.33,3.33
3.23,0.00
0.00,0.00
0.00,2.70
0.00,0.00
0.00,0.00
3.03,0.00
0.00,0.00
0.00,6.67
2.86,2.86
5.88,2.94
0.00,7.69
2.86,5.71
0.00,0.00
0.00,3.33
0.00,3.12
0.00,0.00
0.00,0.00
0.00,0.00
0.00,2.63
0.00,0.00
0.00,2.56
0.00,2.86
0.00,0.00
0.00,2.78
0.00,0.00
0.00,2.86
3.12,0.00
7.50,0.00
0.00,5.56
0.00,0.00
0.00,2.86
0.00,5.13
0.00,5.56
0.00,2.50
2.94,0.00
0.00,0.00
2.94,0.00
